order_id,status,total_amount,currency,payment_method,shipping_method,notes
8558,Delivered,93.99,GBP,klarna,overnight,
8559,Refunded,590.99,GBP,apple_pay,dhl,
8560,Pending,835.95,USD,apple_pay,economy,
8561,Refunded,795.99,USD,credit_card,fedex,
8562,Returned,1494.95,USD,bank_transfer,fedex,
8563,Returned,504.99,GBP,credit_card,pickup_point,
8564,Processing,166.95,GBP,debit_card,overnight,
8565,Cancelled,818.95,GBP,bank_transfer,ups,
8566,Pending,1264.95,EUR,credit_card,dhl,
8567,Processing,341.95,USD,credit_card,ups,
8568,Delivered,1445.95,EUR,google_pay,dhl,
8569,Cancelled,974.99,GBP,credit_card,economy,
8570,Processing,1021.99,USD,credit_card,dhl,
8571,Pending,729.95,GBP,google_pay,pickup_point,
8572,Pending,396.99,EUR,bank_transfer,express,
8573,Delivered,759.95,EUR,paypal,fedex,
8574,Cancelled,1139.95,GBP,google_pay,pickup_point,
8575,Processing,1254.99,USD,credit_card,fedex,
8576,Pending,725.99,EUR,klarna,ups,
8577,Shipped,724.99,EUR,credit_card,overnight,
8578,Delivered,1314.99,USD,klarna,ups,
8579,Cancelled,1168.95,EUR,klarna,pickup_point,
8580,Processing,924.95,GBP,apple_pay,ups,
8581,Pending,24.99,GBP,credit_card,ups,
8582,Returned,123.99,USD,debit_card,ups,
8583,Delivered,1199.99,GBP,credit_card,pickup_point,
8584,Processing,634.99,GBP,credit_card,express,
8585,Delivered,906.99,USD,debit_card,express,
8586,Processing,1029.95,USD,debit_card,overnight,Do not leave in direct sunlight
8587,Refunded,207.99,GBP,bank_transfer,dhl,
8588,Cancelled,40.99,GBP,apple_pay,express,
8589,Processing,953.95,USD,paypal,economy,
8590,Delivered,126.99,GBP,bank_transfer,express,
8591,Processing,809.95,GBP,bank_transfer,dhl,
8592,Delivered,947.99,EUR,credit_card,ups,
8593,Shipped,751.99,GBP,bank_transfer,ups,
8594,Cancelled,1373.95,GBP,credit_card,economy,
8595,Cancelled,1347.95,GBP,paypal,fedex,
8596,Cancelled,912.99,EUR,debit_card,pickup_point,
8597,Returned,1107.99,GBP,credit_card,express,
8598,Processing,583.95,EUR,google_pay,ups,
8599,Delivered,860.95,GBP,google_pay,fedex,
8600,Shipped,681.95,EUR,debit_card,overnight,
8601,Pending,329.99,USD,paypal,ups,
8602,Shipped,785.99,USD,google_pay,pickup_point,
8603,Refunded,1203.95,EUR,bank_transfer,overnight,
8604,Cancelled,1427.95,USD,apple_pay,fedex,
8605,Shipped,1436.99,USD,apple_pay,express,
8606,Refunded,722.95,GBP,klarna,fedex,
8607,Returned,1323.99,EUR,klarna,fedex,
8608,Pending,1383.99,EUR,debit_card,overnight,
8609,Returned,413.99,EUR,bank_transfer,dhl,
8610,Refunded,795.95,GBP,credit_card,express,
8611,Pending,203.99,USD,debit_card,fedex,
8612,Processing,1047.99,GBP,paypal,overnight,
8613,Pending,1055.95,EUR,google_pay,standard,
8614,Cancelled,920.95,USD,paypal,express,
8615,Processing,550.95,EUR,paypal,ups,
8616,Refunded,676.99,EUR,paypal,dhl,
8617,Refunded,1103.99,GBP,debit_card,economy,
8618,Refunded,42.95,EUR,apple_pay,overnight,
8619,Processing,621.95,EUR,paypal,express,
8620,Returned,138.95,USD,google_pay,express,
8621,Delivered,1053.95,EUR,google_pay,standard,
8622,Shipped,582.99,GBP,klarna,express,
8623,Returned,363.99,USD,credit_card,fedex,
8624,Cancelled,557.99,GBP,apple_pay,overnight,
8625,Shipped,1319.95,EUR,klarna,ups,
8626,Shipped,459.99,USD,paypal,standard,
8627,Shipped,413.95,GBP,google_pay,express,
8628,Cancelled,32.95,GBP,paypal,dhl,Business address
8629,Returned,843.95,USD,apple_pay,fedex,
8630,Delivered,697.95,EUR,paypal,express,
8631,Pending,300.95,EUR,google_pay,dhl,
8632,Shipped,1474.99,GBP,bank_transfer,overnight,
8633,Shipped,1182.95,GBP,debit_card,economy,
8634,Cancelled,398.95,USD,google_pay,dhl,
8635,Pending,253.95,USD,google_pay,economy,Please leave at front door
8636,Delivered,778.99,USD,debit_card,economy,
8637,Delivered,1191.99,EUR,bank_transfer,economy,
8638,Processing,711.99,EUR,google_pay,fedex,
8639,Cancelled,948.95,USD,bank_transfer,economy,
8640,Returned,393.99,USD,google_pay,dhl,Do not leave in direct sunlight
8641,Returned,357.95,GBP,google_pay,economy,
8642,Cancelled,385.95,GBP,debit_card,dhl,
8643,Returned,312.95,EUR,apple_pay,fedex,
8644,Pending,143.95,USD,google_pay,fedex,Please pack carefully
8645,Pending,734.95,GBP,debit_card,express,
8646,Cancelled,107.99,USD,debit_card,ups,
8647,Processing,147.99,GBP,paypal,pickup_point,
8648,Shipped,1251.99,GBP,bank_transfer,express,
8649,Cancelled,1374.95,GBP,apple_pay,economy,Signature required
8650,Returned,1200.95,GBP,google_pay,dhl,
8651,Returned,515.99,EUR,google_pay,economy,
8652,Refunded,1186.95,USD,apple_pay,ups,
8653,Shipped,1153.95,USD,bank_transfer,ups,
8654,Shipped,609.99,EUR,debit_card,economy,
8655,Pending,1390.99,EUR,google_pay,overnight,
8656,Refunded,169.99,USD,bank_transfer,express,
8657,Cancelled,857.99,EUR,apple_pay,economy,
8658,Processing,1480.99,USD,paypal,express,
8659,Returned,111.95,USD,credit_card,dhl,
8660,Processing,367.99,EUR,bank_transfer,standard,
8661,Pending,1072.95,EUR,apple_pay,economy,
8662,Delivered,1180.95,GBP,debit_card,pickup_point,
8663,Pending,576.99,EUR,google_pay,dhl,
8664,Delivered,1376.95,EUR,google_pay,dhl,
8665,Processing,1264.99,GBP,bank_transfer,dhl,
8666,Shipped,334.95,GBP,klarna,pickup_point,
8667,Delivered,430.95,USD,bank_transfer,express,Fragile - handle with care
8668,Delivered,579.99,USD,klarna,pickup_point,
8669,Processing,890.99,GBP,credit_card,dhl,
8670,Cancelled,1047.95,GBP,bank_transfer,overnight,
8671,Cancelled,1322.99,EUR,google_pay,pickup_point,
8672,Refunded,472.99,GBP,credit_card,express,
8673,Returned,1254.99,GBP,google_pay,express,
8674,Cancelled,428.95,EUR,debit_card,standard,Fragile - handle with care
8675,Shipped,106.95,GBP,apple_pay,ups,
8676,Refunded,1029.95,GBP,apple_pay,overnight,
8677,Returned,1344.95,EUR,bank_transfer,ups,
8678,Returned,417.95,EUR,klarna,economy,
8679,Refunded,1142.95,GBP,debit_card,express,
8680,Delivered,402.95,GBP,credit_card,economy,
8681,Refunded,1072.99,USD,bank_transfer,standard,Please pack carefully
8682,Pending,1224.95,GBP,credit_card,express,
8683,Refunded,889.99,EUR,debit_card,ups,
8684,Processing,1357.99,EUR,credit_card,overnight,
8685,Refunded,711.99,EUR,debit_card,overnight,
8686,Returned,638.95,GBP,google_pay,fedex,
8687,Returned,593.95,EUR,paypal,dhl,
8688,Returned,761.95,EUR,paypal,economy,
8689,Returned,1045.95,GBP,google_pay,standard,
8690,Returned,1209.95,GBP,klarna,ups,Leave with neighbor if not home
8691,Refunded,288.99,GBP,apple_pay,economy,
8692,Cancelled,434.99,EUR,apple_pay,pickup_point,
8693,Pending,13.95,EUR,debit_card,overnight,
8694,Returned,1481.95,GBP,apple_pay,overnight,
8695,Shipped,729.95,GBP,paypal,express,
8696,Pending,1223.99,EUR,debit_card,pickup_point,
8697,Refunded,355.99,GBP,bank_transfer,express,
8698,Refunded,1219.95,EUR,paypal,ups,
8699,Returned,127.95,GBP,bank_transfer,economy,
8700,Returned,40.95,GBP,apple_pay,standard,
8701,Processing,947.99,USD,debit_card,standard,
8702,Returned,1384.99,EUR,bank_transfer,standard,
8703,Returned,912.95,USD,bank_transfer,overnight,
8704,Delivered,393.99,EUR,klarna,dhl,
8705,Delivered,616.95,EUR,credit_card,standard,
8706,Cancelled,1424.99,USD,google_pay,ups,
8707,Refunded,681.95,EUR,google_pay,standard,
8708,Processing,178.95,GBP,google_pay,ups,
8709,Pending,97.99,USD,klarna,pickup_point,
8710,Pending,1383.95,USD,bank_transfer,standard,
8711,Processing,1316.95,USD,debit_card,ups,
8712,Delivered,962.95,GBP,apple_pay,express,
8713,Delivered,547.99,EUR,paypal,economy,Leave with neighbor if not home
8714,Cancelled,289.95,EUR,klarna,pickup_point,
8715,Processing,697.99,EUR,google_pay,economy,
8716,Delivered,682.99,USD,google_pay,express,
8717,Pending,298.99,EUR,bank_transfer,overnight,
8718,Cancelled,783.95,EUR,bank_transfer,ups,
8719,Returned,1167.95,GBP,google_pay,fedex,
8720,Pending,746.95,USD,paypal,standard,
8721,Refunded,384.95,GBP,paypal,standard,
8722,Pending,238.99,GBP,bank_transfer,overnight,
8723,Delivered,17.99,GBP,google_pay,standard,
8724,Returned,1402.95,EUR,credit_card,dhl,
8725,Delivered,1037.95,USD,apple_pay,ups,
8726,Shipped,653.99,USD,apple_pay,express,
8727,Pending,754.95,EUR,apple_pay,economy,
8728,Delivered,1445.99,EUR,apple_pay,standard,
8729,Returned,1443.95,EUR,debit_card,dhl,
8730,Refunded,902.99,USD,klarna,fedex,
8731,Cancelled,714.95,USD,credit_card,fedex,
8732,Processing,572.95,USD,debit_card,overnight,
8733,Delivered,1466.95,USD,google_pay,pickup_point,
8734,Pending,1038.95,USD,klarna,economy,
8735,Pending,1073.99,GBP,bank_transfer,dhl,
8736,Returned,576.95,USD,debit_card,overnight,
8737,Pending,379.95,GBP,debit_card,standard,
8738,Cancelled,53.99,EUR,apple_pay,fedex,
8739,Cancelled,141.95,GBP,google_pay,fedex,
8740,Delivered,546.99,USD,credit_card,express,
8741,Delivered,1333.99,EUR,klarna,overnight,
8742,Pending,1446.99,EUR,debit_card,ups,
8743,Processing,1049.95,GBP,apple_pay,standard,
8744,Cancelled,65.95,EUR,google_pay,pickup_point,
8745,Refunded,395.95,USD,paypal,overnight,
8746,Returned,320.95,EUR,paypal,pickup_point,
8747,Refunded,897.95,GBP,paypal,ups,
8748,Processing,1103.95,EUR,google_pay,pickup_point,
8749,Returned,131.95,EUR,klarna,overnight,
8750,Processing,160.99,GBP,apple_pay,standard,
8751,Returned,791.99,USD,google_pay,dhl,
8752,Returned,1390.99,USD,credit_card,overnight,
8753,Returned,1385.95,GBP,klarna,express,
8754,Refunded,1370.95,GBP,google_pay,standard,
8755,Refunded,1044.95,EUR,credit_card,overnight,
8756,Shipped,82.95,EUR,google_pay,overnight,
8757,Cancelled,400.95,USD,debit_card,fedex,
8758,Shipped,598.99,EUR,klarna,ups,
8759,Shipped,1136.99,GBP,apple_pay,economy,
8760,Shipped,495.95,GBP,debit_card,standard,
8761,Processing,944.95,EUR,bank_transfer,economy,
8762,Cancelled,1491.95,EUR,apple_pay,economy,
8763,Pending,352.95,EUR,google_pay,standard,
8764,Pending,996.95,EUR,paypal,express,
8765,Returned,201.95,GBP,debit_card,standard,
8766,Delivered,1363.95,EUR,apple_pay,dhl,
8767,Cancelled,708.95,EUR,credit_card,ups,
8768,Processing,1124.99,EUR,credit_card,ups,
8769,Cancelled,301.99,GBP,paypal,standard,Please leave at front door
8770,Pending,834.99,GBP,apple_pay,fedex,
8771,Cancelled,1118.99,USD,klarna,express,
8772,Pending,879.99,USD,klarna,overnight,
8773,Pending,1317.95,GBP,bank_transfer,economy,
8774,Pending,862.95,USD,credit_card,pickup_point,
8775,Processing,1378.99,GBP,klarna,standard,
8776,Shipped,373.95,GBP,paypal,ups,
8777,Returned,1243.99,USD,credit_card,economy,
8778,Shipped,271.99,GBP,debit_card,express,
8779,Delivered,358.99,EUR,klarna,ups,
8780,Refunded,1047.95,GBP,credit_card,standard,
8781,Refunded,978.95,GBP,klarna,overnight,
8782,Returned,915.95,EUR,klarna,standard,
8783,Returned,1221.95,GBP,google_pay,pickup_point,
8784,Shipped,635.99,GBP,bank_transfer,express,
8785,Delivered,95.99,GBP,credit_card,overnight,Leave with neighbor if not home
8786,Refunded,875.99,EUR,google_pay,economy,
8787,Pending,237.95,EUR,bank_transfer,fedex,
8788,Delivered,42.99,EUR,paypal,overnight,
8789,Pending,1322.95,USD,paypal,overnight,
8790,Shipped,518.95,USD,klarna,dhl,
8791,Refunded,643.99,USD,bank_transfer,economy,
8792,Pending,800.99,EUR,debit_card,fedex,
8793,Pending,786.95,USD,paypal,dhl,
8794,Processing,1208.99,GBP,google_pay,overnight,
8795,Returned,440.99,EUR,credit_card,economy,
8796,Pending,353.99,EUR,bank_transfer,overnight,
8797,Delivered,1456.95,USD,paypal,express,
8798,Returned,523.99,EUR,bank_transfer,ups,
8799,Pending,1261.95,GBP,paypal,fedex,
8800,Delivered,89.95,GBP,klarna,standard,
8801,Cancelled,1316.95,GBP,klarna,overnight,
8802,Shipped,818.95,EUR,paypal,overnight,
8803,Pending,370.95,USD,bank_transfer,ups,
8804,Shipped,618.95,EUR,bank_transfer,express,
8805,Returned,226.99,EUR,google_pay,ups,
8806,Pending,1051.99,EUR,debit_card,dhl,
8807,Returned,191.99,GBP,paypal,ups,
8808,Processing,311.99,EUR,google_pay,express,
8809,Cancelled,979.99,EUR,apple_pay,economy,
8810,Processing,562.95,EUR,paypal,standard,Please leave at front door
8811,Returned,668.99,GBP,credit_card,fedex,
8812,Delivered,632.99,GBP,bank_transfer,pickup_point,
8813,Delivered,863.99,EUR,paypal,pickup_point,
8814,Returned,511.95,EUR,bank_transfer,fedex,
8815,Refunded,758.99,EUR,bank_transfer,economy,
8816,Cancelled,452.95,USD,credit_card,fedex,
8817,Pending,794.95,GBP,debit_card,economy,
8818,Refunded,830.95,USD,klarna,ups,
8819,Pending,260.99,GBP,paypal,pickup_point,
8820,Pending,796.99,USD,apple_pay,ups,Combine with other items if available
8821,Shipped,608.99,USD,klarna,express,
8822,Shipped,386.95,EUR,debit_card,ups,
8823,Shipped,1119.95,USD,google_pay,dhl,
8824,Returned,457.99,EUR,bank_transfer,dhl,Please pack carefully
8825,Refunded,970.99,GBP,apple_pay,economy,
8826,Delivered,1119.99,GBP,apple_pay,overnight,
8827,Delivered,404.95,EUR,klarna,dhl,
8828,Returned,1036.95,USD,google_pay,dhl,
8829,Cancelled,30.95,EUR,google_pay,standard,
8830,Returned,404.99,USD,google_pay,express,
8831,Processing,1308.99,USD,klarna,standard,
8832,Returned,1257.99,USD,apple_pay,pickup_point,
8833,Delivered,620.99,EUR,klarna,dhl,
8834,Refunded,943.95,GBP,paypal,fedex,
8835,Processing,1124.99,EUR,debit_card,economy,
8836,Processing,1350.95,EUR,bank_transfer,overnight,
8837,Processing,704.99,GBP,apple_pay,ups,
8838,Refunded,420.99,USD,google_pay,express,
8839,Shipped,1294.99,GBP,paypal,overnight,
8840,Refunded,1170.99,EUR,credit_card,dhl,
8841,Returned,1032.95,USD,google_pay,pickup_point,
8842,Shipped,1017.99,EUR,paypal,overnight,
8843,Returned,404.95,GBP,credit_card,standard,
8844,Shipped,351.99,USD,debit_card,express,
8845,Returned,1459.95,EUR,credit_card,express,
8846,Cancelled,749.99,EUR,google_pay,fedex,
8847,Cancelled,1262.99,GBP,bank_transfer,fedex,
8848,Refunded,706.99,USD,google_pay,pickup_point,
8849,Pending,619.99,EUR,google_pay,overnight,
8850,Delivered,22.99,GBP,klarna,standard,
8851,Refunded,1484.95,EUR,apple_pay,pickup_point,
8852,Cancelled,285.95,EUR,apple_pay,economy,
8853,Returned,617.95,USD,google_pay,pickup_point,
8854,Delivered,338.95,GBP,credit_card,express,
8855,Pending,1142.99,GBP,apple_pay,economy,
8856,Delivered,885.99,USD,bank_transfer,express,
8857,Processing,754.95,GBP,paypal,pickup_point,
8858,Returned,575.99,USD,paypal,standard,
8859,Refunded,1378.99,EUR,credit_card,overnight,
8860,Delivered,480.99,GBP,klarna,ups,Fragile - handle with care
8861,Delivered,1469.99,GBP,credit_card,overnight,
8862,Delivered,274.95,EUR,google_pay,fedex,
8863,Shipped,642.95,GBP,debit_card,fedex,
8864,Processing,139.95,USD,apple_pay,overnight,
8865,Returned,1343.99,EUR,klarna,dhl,
8866,Cancelled,1216.99,EUR,bank_transfer,fedex,
8867,Pending,1135.95,EUR,debit_card,pickup_point,
8868,Refunded,44.99,GBP,paypal,overnight,
8869,Shipped,932.99,GBP,bank_transfer,dhl,
8870,Refunded,265.99,USD,klarna,overnight,
8871,Delivered,90.95,USD,bank_transfer,dhl,
8872,Cancelled,541.99,EUR,paypal,fedex,
8873,Returned,1027.99,GBP,klarna,express,
8874,Delivered,678.95,USD,apple_pay,standard,
8875,Delivered,826.99,EUR,klarna,dhl,
8876,Shipped,319.99,USD,paypal,express,
8877,Processing,835.95,EUR,debit_card,overnight,
8878,Returned,983.95,USD,paypal,economy,
8879,Returned,133.95,EUR,google_pay,standard,
8880,Shipped,1411.99,GBP,bank_transfer,economy,
8881,Returned,484.99,USD,klarna,express,
8882,Processing,854.95,GBP,google_pay,overnight,
8883,Returned,633.99,EUR,paypal,economy,
8884,Pending,1030.95,EUR,bank_transfer,overnight,
8885,Delivered,1373.95,EUR,debit_card,ups,
8886,Pending,1073.95,EUR,debit_card,pickup_point,
8887,Pending,1081.95,USD,credit_card,ups,
8888,Shipped,598.95,USD,klarna,overnight,
8889,Returned,127.95,GBP,apple_pay,express,
8890,Processing,1240.99,EUR,bank_transfer,express,
8891,Cancelled,1429.99,GBP,credit_card,dhl,
8892,Delivered,1279.95,GBP,klarna,standard,
8893,Processing,1082.95,EUR,google_pay,pickup_point,
8894,Shipped,629.95,EUR,credit_card,fedex,
8895,Delivered,808.99,GBP,klarna,ups,
8896,Cancelled,227.99,EUR,credit_card,ups,
8897,Refunded,943.99,GBP,apple_pay,standard,
8898,Delivered,130.95,EUR,paypal,fedex,
8899,Delivered,967.99,EUR,paypal,pickup_point,
8900,Pending,566.95,USD,bank_transfer,fedex,
8901,Pending,1018.95,EUR,paypal,express,
8902,Refunded,1462.95,EUR,credit_card,pickup_point,
8903,Shipped,642.99,EUR,bank_transfer,overnight,
8904,Cancelled,322.95,EUR,apple_pay,overnight,
8905,Refunded,1028.95,EUR,google_pay,standard,
8906,Delivered,64.95,EUR,klarna,pickup_point,
8907,Returned,146.99,USD,bank_transfer,ups,
8908,Cancelled,1381.95,USD,credit_card,ups,
8909,Processing,1153.95,USD,credit_card,standard,
8910,Cancelled,1011.95,EUR,google_pay,pickup_point,
8911,Processing,697.95,GBP,google_pay,economy,
8912,Returned,82.95,GBP,apple_pay,fedex,
8913,Processing,467.99,GBP,paypal,pickup_point,
8914,Refunded,555.99,EUR,credit_card,standard,
8915,Refunded,517.99,GBP,debit_card,economy,
8916,Pending,527.99,GBP,paypal,overnight,
8917,Processing,1157.95,EUR,apple_pay,ups,
8918,Shipped,1386.99,EUR,apple_pay,ups,
8919,Delivered,369.95,GBP,bank_transfer,standard,
8920,Cancelled,952.99,USD,debit_card,dhl,
8921,Returned,129.95,GBP,paypal,ups,Combine with other items if available
8922,Processing,869.95,GBP,klarna,dhl,
8923,Shipped,1095.95,GBP,apple_pay,dhl,
8924,Pending,387.99,USD,debit_card,dhl,
8925,Pending,680.99,EUR,apple_pay,fedex,
8926,Shipped,567.95,EUR,apple_pay,express,
8927,Returned,1193.95,EUR,bank_transfer,fedex,
8928,Pending,1330.99,GBP,paypal,fedex,
8929,Processing,1421.95,USD,debit_card,fedex,
8930,Refunded,851.95,EUR,credit_card,dhl,
8931,Cancelled,1398.99,USD,paypal,economy,
8932,Delivered,443.95,USD,bank_transfer,fedex,
8933,Processing,1316.99,EUR,paypal,economy,
8934,Shipped,10.95,USD,google_pay,fedex,Ring doorbell twice
8935,Shipped,805.95,GBP,apple_pay,pickup_point,
8936,Shipped,141.95,GBP,bank_transfer,standard,
8937,Pending,1263.95,GBP,bank_transfer,standard,
8938,Returned,382.99,EUR,apple_pay,economy,
8939,Shipped,699.95,USD,paypal,fedex,
8940,Refunded,819.99,GBP,paypal,standard,
8941,Delivered,520.99,GBP,paypal,fedex,
8942,Processing,58.95,GBP,paypal,standard,
8943,Returned,980.99,EUR,paypal,fedex,
8944,Delivered,706.99,EUR,klarna,overnight,
8945,Processing,718.99,GBP,google_pay,ups,
8946,Cancelled,164.95,GBP,debit_card,express,
8947,Delivered,579.95,USD,bank_transfer,dhl,
8948,Shipped,537.95,GBP,paypal,standard,
8949,Processing,168.95,USD,paypal,fedex,
8950,Cancelled,170.99,EUR,debit_card,standard,
8951,Processing,755.95,USD,paypal,economy,
8952,Delivered,125.95,GBP,klarna,standard,
8953,Pending,660.95,USD,credit_card,overnight,
8954,Processing,692.95,USD,klarna,economy,
8955,Returned,1265.95,GBP,google_pay,economy,
8956,Processing,1109.99,USD,bank_transfer,pickup_point,
8957,Delivered,977.95,GBP,credit_card,express,
8958,Shipped,1179.99,USD,debit_card,fedex,
8959,Refunded,403.95,EUR,bank_transfer,fedex,
8960,Processing,399.95,EUR,debit_card,dhl,
8961,Delivered,566.95,EUR,credit_card,fedex,
8962,Returned,522.99,EUR,paypal,express,
8963,Returned,918.99,EUR,bank_transfer,dhl,
8964,Returned,853.95,GBP,credit_card,overnight,
8965,Refunded,1479.99,GBP,debit_card,fedex,
8966,Shipped,890.95,EUR,debit_card,express,
8967,Pending,1146.95,GBP,google_pay,overnight,
8968,Delivered,873.95,USD,bank_transfer,overnight,
8969,Returned,519.95,EUR,debit_card,overnight,
8970,Shipped,1318.99,EUR,google_pay,ups,
8971,Delivered,1210.99,EUR,paypal,economy,
8972,Pending,1415.95,EUR,debit_card,standard,
8973,Returned,1156.95,GBP,debit_card,standard,Please pack carefully
8974,Processing,1311.95,GBP,apple_pay,dhl,
8975,Returned,1044.99,USD,credit_card,dhl,
8976,Delivered,1489.95,GBP,klarna,ups,
8977,Refunded,1273.99,GBP,credit_card,economy,
8978,Shipped,345.95,EUR,bank_transfer,pickup_point,
8979,Refunded,1284.99,USD,credit_card,fedex,
8980,Delivered,922.99,USD,bank_transfer,dhl,
8981,Cancelled,641.99,USD,apple_pay,ups,ASAP delivery needed
8982,Pending,526.99,EUR,bank_transfer,economy,
8983,Shipped,1490.95,GBP,klarna,economy,
8984,Pending,1241.99,GBP,klarna,pickup_point,
8985,Cancelled,262.99,EUR,bank_transfer,ups,
8986,Cancelled,1234.95,USD,google_pay,fedex,
8987,Delivered,74.95,EUR,apple_pay,standard,
8988,Shipped,1082.95,GBP,google_pay,economy,
8989,Cancelled,129.95,EUR,paypal,express,
8990,Processing,1266.95,GBP,apple_pay,fedex,
8991,Shipped,883.95,USD,paypal,pickup_point,Combine with other items if available
8992,Pending,15.99,USD,paypal,ups,
8993,Shipped,732.95,GBP,klarna,dhl,
8994,Delivered,195.95,EUR,credit_card,overnight,
8995,Returned,1147.99,USD,apple_pay,standard,
8996,Pending,1434.99,USD,credit_card,express,
8997,Refunded,588.95,GBP,paypal,overnight,
8998,Pending,820.99,USD,credit_card,express,
8999,Delivered,1054.95,EUR,debit_card,express,
9000,Processing,847.95,EUR,bank_transfer,economy,
9001,Cancelled,801.95,GBP,bank_transfer,standard,
9002,Refunded,19.95,USD,debit_card,dhl,
9003,Delivered,978.95,EUR,paypal,economy,
9004,Refunded,1211.95,GBP,credit_card,express,
9005,Pending,580.99,GBP,google_pay,ups,
9006,Pending,883.99,EUR,paypal,pickup_point,
9007,Cancelled,96.99,EUR,bank_transfer,economy,Business address
9008,Processing,1081.99,USD,klarna,fedex,
9009,Processing,425.99,GBP,google_pay,overnight,
9010,Delivered,1209.95,USD,debit_card,overnight,
9011,Returned,529.99,EUR,credit_card,standard,
9012,Cancelled,668.95,GBP,paypal,economy,
9013,Delivered,437.99,EUR,apple_pay,standard,
9014,Returned,854.99,GBP,credit_card,economy,
9015,Delivered,137.95,USD,credit_card,express,
9016,Pending,1350.95,USD,bank_transfer,economy,
9017,Shipped,239.95,EUR,google_pay,pickup_point,
9018,Returned,158.99,USD,paypal,economy,
9019,Cancelled,253.95,EUR,debit_card,ups,
9020,Processing,1023.95,GBP,credit_card,overnight,
9021,Cancelled,488.95,GBP,credit_card,fedex,
9022,Pending,311.99,GBP,paypal,standard,
9023,Delivered,917.95,GBP,bank_transfer,pickup_point,
9024,Pending,180.99,EUR,google_pay,economy,
9025,Processing,1007.99,USD,debit_card,economy,
9026,Delivered,708.95,USD,bank_transfer,dhl,
9027,Refunded,575.99,GBP,paypal,dhl,
9028,Cancelled,783.99,GBP,google_pay,pickup_point,
9029,Delivered,345.95,USD,klarna,ups,
9030,Pending,1068.95,GBP,google_pay,economy,
9031,Refunded,908.99,USD,bank_transfer,dhl,
9032,Refunded,1330.95,USD,klarna,ups,
9033,Pending,544.95,GBP,credit_card,ups,
9034,Processing,1033.95,USD,debit_card,dhl,
9035,Shipped,1017.99,EUR,credit_card,overnight,
9036,Cancelled,251.99,USD,bank_transfer,overnight,
9037,Refunded,819.99,GBP,bank_transfer,pickup_point,
9038,Cancelled,1030.99,EUR,google_pay,ups,
9039,Pending,720.95,GBP,apple_pay,express,
9040,Cancelled,34.99,EUR,credit_card,express,
9041,Cancelled,487.99,GBP,klarna,overnight,
9042,Pending,181.95,GBP,bank_transfer,ups,
9043,Pending,430.99,GBP,paypal,standard,
9044,Delivered,362.95,GBP,bank_transfer,overnight,
9045,Refunded,156.95,EUR,bank_transfer,express,
9046,Pending,1486.99,USD,bank_transfer,ups,
9047,Cancelled,296.99,GBP,credit_card,ups,
9048,Refunded,211.99,GBP,paypal,ups,
9049,Refunded,1306.99,EUR,apple_pay,economy,
9050,Refunded,341.95,EUR,paypal,economy,
9051,Cancelled,1089.95,USD,bank_transfer,economy,
9052,Refunded,1464.99,EUR,credit_card,pickup_point,
9053,Cancelled,643.99,EUR,google_pay,dhl,
9054,Returned,745.99,EUR,bank_transfer,fedex,
9055,Pending,812.99,GBP,credit_card,pickup_point,
9056,Pending,1401.99,USD,apple_pay,pickup_point,
9057,Returned,634.95,GBP,apple_pay,economy,
9058,Returned,1355.95,USD,debit_card,overnight,
9059,Shipped,1051.95,USD,credit_card,economy,
9060,Cancelled,1411.99,USD,paypal,express,
9061,Shipped,525.95,USD,apple_pay,overnight,
9062,Delivered,703.99,GBP,bank_transfer,pickup_point,
9063,Returned,568.99,GBP,debit_card,ups,
9064,Processing,89.99,GBP,debit_card,overnight,Signature required
9065,Refunded,894.99,EUR,klarna,economy,
9066,Processing,1029.95,USD,klarna,pickup_point,
9067,Delivered,137.99,GBP,paypal,pickup_point,
9068,Delivered,83.99,USD,debit_card,dhl,
9069,Delivered,797.99,GBP,apple_pay,express,
9070,Returned,205.95,USD,apple_pay,fedex,
9071,Shipped,1260.95,GBP,bank_transfer,pickup_point,
9072,Pending,877.95,USD,apple_pay,overnight,
9073,Pending,210.99,GBP,apple_pay,dhl,
9074,Shipped,284.99,USD,klarna,fedex,
9075,Processing,625.95,GBP,google_pay,economy,
9076,Delivered,253.99,GBP,paypal,pickup_point,
9077,Delivered,106.95,USD,bank_transfer,dhl,
9078,Shipped,1243.99,USD,apple_pay,dhl,
9079,Processing,804.99,EUR,klarna,dhl,
9080,Processing,1406.95,GBP,debit_card,dhl,
9081,Cancelled,162.95,EUR,paypal,ups,
9082,Delivered,1261.99,USD,klarna,dhl,
9083,Pending,422.95,EUR,debit_card,express,
9084,Refunded,673.99,USD,paypal,overnight,
9085,Processing,716.99,USD,debit_card,overnight,
9086,Pending,121.99,USD,google_pay,dhl,
9087,Pending,938.95,GBP,debit_card,ups,
9088,Shipped,601.99,USD,paypal,ups,
9089,Pending,1459.99,USD,credit_card,ups,
9090,Shipped,1464.99,GBP,klarna,pickup_point,
9091,Processing,298.99,GBP,klarna,overnight,
9092,Processing,1407.95,USD,google_pay,ups,
9093,Refunded,86.95,EUR,bank_transfer,dhl,
9094,Refunded,1178.95,EUR,credit_card,economy,
9095,Refunded,515.95,GBP,debit_card,express,
9096,Cancelled,1360.95,GBP,bank_transfer,economy,
9097,Cancelled,1499.95,GBP,apple_pay,fedex,
